,municipio_codigo,sum,Nome_UF,Nome_Município,codigo_municipio,variacao_area_plantada,variacao_area_colhida,variacao_razao_plantio_colheita,variacao_porte_de_empresa_GRANDE,variacao_porte_de_empresa_MICRO,variacao_porte_de_empresa_MÉDIA,variacao_porte_de_empresa_PEQUENA
3052,2805703,1620282.72,Sergipe,Propriá,2805703.0,-1500.0,-1099.0,0.14383070301291245,0.0,-5.0,0.0,0.0
3053,4315172,33519931.759999998,Rio Grande do Sul,Protásio Alves,4315172.0,548.0,548.0,0.0,0.0,10.0,0.0,3.0
3054,4120606,271259515.4100003,Paraná,Prudentópolis,4120606.0,9130.0,9100.0,-0.00036326209360049155,0.0,35.0,2.0,27.0
3055,1718451,4103457.0,Tocantins,Pugmil,1718451.0,2099.0,2099.0,0.0,0.0,1.0,0.0,0.0
3056,2410405,2583176.01,Rio Grande do Norte,Pureza,2410405.0,-3535.0,-3535.0,0.0,0.0,0.0,0.0,1.0
3057,4315206,40472976.559999995,Rio Grande do Sul,Putinga,4315206.0,-2859.0,-2858.0,-0.024863456460534894,0.0,10.0,0.0,0.0
3058,2512408,4215245.0,Paraíba,Puxinanã,2512408.0,-1297.0,-1492.0,-0.07556951445650528,0.0,-2.0,0.0,0.0
3059,3541653,13057388.289999997,São Paulo,Quadra,3541653.0,5006.0,5006.0,0.0,0.0,-6.0,0.0,5.0
3060,4315305,62421986.01000001,Rio Grande do Sul,Quaraí,4315305.0,2602.0,2602.0,0.0,0.0,-2.0,1.0,9.0
3061,3153707,9299851.979999999,Minas Gerais,Quartel Geral,3153707.0,-869.0,-869.0,0.0,0.0,1.0,1.0,0.0
3062,4120655,151119030.16999996,Paraná,Quarto Centenário,4120655.0,12193.0,23500.0,0.2905339431625469,1.0,4.0,5.0,14.0
3063,3541703,151662262.22,São Paulo,Quatá,3541703.0,12454.0,12454.0,0.0,0.0,0.0,0.0,10.0
3064,4120705,3868414.3100000005,Paraná,Quatiguá,4120705.0,427.0,427.0,0.0,0.0,2.0,0.0,0.0
3065,3304128,475512.2,Rio de Janeiro,Quatis,3304128.0,-409.0,-384.0,0.05422993492407813,0.0,-2.0,0.0,0.0
3066,4120804,369193.2,Paraná,Quatro Barras,4120804.0,-60.0,-60.0,0.0,0.0,2.0,0.0,0.0
3067,4315313,41331483.24,Rio Grande do Sul,Quatro Irmãos,4315313.0,,,,0.0,23.0,3.0,14.0
3068,4120853,71991908.55000003,Paraná,Quatro Pontes,4120853.0,1463.0,2371.0,0.07303144856430466,0.0,2.0,0.0,15.0
3069,2707602,1346471.9000000001,Alagoas,Quebrangulo,2707602.0,1921.0,1934.0,0.043333333333333335,0.0,-1.0,0.0,0.0
3070,4120903,91882684.64000003,Paraná,Quedas do Iguaçu,4120903.0,7460.0,8101.0,0.026119555030357344,0.0,19.0,0.0,13.0
3071,2208650,398501.61,Piauí,Queimada Nova,2208650.0,-1575.0,-3585.0,-0.8913525498891353,0.0,-2.0,0.0,0.0
3072,2925808,3883560.6899999995,Bahia,Queimadas,2925808.0,-7797.0,-8117.0,-0.7006219930916119,0.0,-4.0,0.0,0.0
3073,3304144,343857.19,Rio de Janeiro,Queimados,3304144.0,-256.0,-255.0,0.002673796791443861,0.0,0.0,0.0,-1.0
3074,3541802,14856017.6,São Paulo,Queiroz,3541802.0,6351.0,6351.0,0.0,0.0,-5.0,0.0,3.0
3075,3541901,1322913.2,São Paulo,Queluz,3541901.0,-135.0,-135.0,0.0,0.0,-4.0,0.0,0.0
3076,3153806,3021734.84,Minas Gerais,Queluzito,3153806.0,-1811.0,-1811.0,0.0,0.0,1.0,0.0,2.0
3077,5107065,661437293.9899994,Mato Grosso,Querência,5107065.0,461013.0,460148.0,-0.0017668169312126114,0.0,9.0,18.0,22.0
3078,4121000,37897591.81,Paraná,Querência do Norte,4121000.0,12474.0,16315.0,0.22171553913645814,0.0,3.0,1.0,2.0
3079,4315321,50562870.570000015,Rio Grande do Sul,Quevedos,4315321.0,15171.0,15271.0,0.008021175904387556,0.0,0.0,1.0,11.0
3080,4214201,88829566.81,Santa Catarina,Quilombo,4214201.0,-7771.0,-7771.0,0.0,0.0,24.0,0.0,19.0
3081,4121109,62448088.570000015,Paraná,Quinta do Sol,4121109.0,17242.0,21419.0,0.16270011295914,0.0,2.0,1.0,4.0
3082,3542008,32010803.119999997,São Paulo,Quintana,3542008.0,11760.0,11760.0,0.0,0.0,-5.0,0.0,9.0
3083,4315354,54738917.30999997,Rio Grande do Sul,Quinze de Novembro,4315354.0,-3882.0,-3881.0,6.501950585180438e-05,0.0,4.0,0.0,7.0
3084,2611507,141117.06,Pernambuco,Quipapá,2611507.0,-1107.0,-857.0,0.07171738225834101,0.0,-3.0,0.0,0.0
3085,5218508,194665595.25000006,Goiás,Quirinópolis,5218508.0,66806.0,66806.0,0.0,3.0,-10.0,3.0,9.0
3086,3304151,1688166.1,Rio de Janeiro,Quissamã,3304151.0,-12145.0,-12150.0,-0.0030012004801920344,0.0,-2.0,0.0,0.0
3087,4121208,15098947.270000003,Paraná,Quitandinha,4121208.0,2767.0,3648.0,0.046744840027590606,0.0,4.0,0.0,2.0
3088,2311264,183327.71999999997,Ceará,Quiterianópolis,2311264.0,-1812.0,-1812.0,0.0,0.0,-4.0,0.0,0.0
3089,2611533,351757.99,Pernambuco,Quixaba,2611533.0,-4562.0,-1337.0,0.3874804757899796,0.0,-4.0,0.0,0.0
3090,2311306,2354921.89,Ceará,Quixadá,2311306.0,-13483.0,-13483.0,0.0,0.0,-1.0,0.0,0.0
3091,2311355,1117955.0899999999,Ceará,Quixelô,2311355.0,-2749.0,-2749.0,0.0,0.0,-5.0,0.0,0.0
3092,2311405,3851585.02,Ceará,Quixeramobim,2311405.0,-4699.0,-4699.0,0.0,0.0,-7.0,0.0,0.0
3093,2311504,5340337.01,Ceará,Quixeré,2311504.0,-624.0,-624.0,0.0,0.0,-5.0,0.0,0.0
3094,2410603,275910.0,Rio Grande do Norte,Rafael Godeiro,2410603.0,-316.0,-317.0,-0.002136752136752129,0.0,-6.0,0.0,0.0
3095,3542107,16344084.899999999,São Paulo,Rafard,3542107.0,-622.0,-622.0,0.0,0.0,-4.0,0.0,2.0
3096,4121257,18710546.71,Paraná,Ramilândia,4121257.0,286.0,791.0,0.08489106573576433,0.0,11.0,0.0,2.0
3097,3542206,125961737.31,São Paulo,Rancharia,3542206.0,69704.0,69704.0,0.0,1.0,-4.0,3.0,9.0
3098,4121307,28849331.72,Paraná,Rancho Alegre,4121307.0,8118.0,6806.0,-0.03665759617478881,0.0,-7.0,0.0,3.0
3099,4121356,65241513.9,Paraná,Rancho Alegre D'Oeste,4121356.0,4751.0,15274.0,0.33353407290015846,2.0,0.0,1.0,7.0
3100,4214300,20429263.88000001,Santa Catarina,Rancho Queimado,4214300.0,-862.0,-862.0,0.0,0.0,9.0,0.0,8.0
3101,3154002,17529847.049999997,Minas Gerais,Raul Soares,3154002.0,-1306.0,-1306.0,0.0,0.0,3.0,0.0,3.0
3102,4121406,115815398.58999994,Paraná,Realeza,4121406.0,3106.0,2426.0,-0.021199650829280436,0.0,12.0,0.0,11.0
3103,4121505,94896766.57000004,Paraná,Rebouças,4121505.0,12861.0,13332.0,0.020141786160810637,0.0,19.0,0.0,14.0
3104,3154101,1907150.91,Minas Gerais,Recreio,3154101.0,-388.0,-388.0,0.0,0.0,1.0,0.0,0.0
3105,1506138,22731783.38,Pará,Redenção,1506138.0,-2792.0,-2812.0,-0.0018916107065165555,0.0,2.0,4.0,3.0
3106,4315404,33145888.529999997,Rio Grande do Sul,Redentora,4315404.0,2566.0,2708.0,0.007466610579451083,0.0,9.0,1.0,9.0
3107,3154150,4568786.719999999,Minas Gerais,Reduto,3154150.0,-25.0,-25.0,0.0,0.0,13.0,0.0,1.0
3108,2208809,17393643.990000002,Piauí,Regeneração,2208809.0,8555.0,8555.0,0.0,0.0,-1.0,1.0,0.0
3109,3542404,11719106.700000003,São Paulo,Regente Feijó,3542404.0,3521.0,3521.0,0.0,0.0,-8.0,0.0,2.0
3110,3542503,8829969.210000005,São Paulo,Reginópolis,3542503.0,11355.0,11295.0,-0.0038615008366584824,0.0,-2.0,0.0,1.0
3111,3542602,4624714.989999999,São Paulo,Registro,3542602.0,-3356.0,-3356.0,0.0,0.0,-1.0,0.0,0.0
3112,4315453,20096846.650000002,Rio Grande do Sul,Relvado,4315453.0,-1866.0,-1864.0,-0.016455961572144573,0.0,8.0,0.0,3.0
3113,2926004,820668.35,Bahia,Remanso,2926004.0,-16349.0,-16349.0,0.0,0.0,0.0,0.0,0.0
3114,2512705,251127.53999999998,Paraíba,Remígio,2512705.0,-2264.0,-2264.0,0.0,0.0,-1.0,0.0,0.0
3115,4121604,141549367.98999998,Paraná,Renascença,4121604.0,10810.0,10314.0,-0.005007022921593163,0.0,18.0,0.0,26.0
3116,3304201,1311145.3800000001,Rio de Janeiro,Resende,3304201.0,-757.0,-757.0,0.0,0.0,-2.0,0.0,0.0
3117,3154200,1937437.9600000002,Minas Gerais,Resende Costa,3154200.0,-1701.0,-1701.0,0.0,0.0,-2.0,0.0,1.0
3118,4121703,124590904.46,Paraná,Reserva,4121703.0,-13219.0,-13219.0,0.0,0.0,24.0,0.0,25.0
3119,5107156,7915389.36,Mato Grosso,Reserva do Cabaçal,5107156.0,-586.0,-586.0,0.0,0.0,2.0,0.0,1.0
3120,4121752,48509681.69999999,Paraná,Reserva do Iguaçu,4121752.0,4819.0,4671.0,-0.005363679193998494,0.0,21.0,1.0,5.0
3121,3154309,10566824.67,Minas Gerais,Resplendor,3154309.0,-4415.0,-4415.0,0.0,0.0,-3.0,0.0,1.0
3122,3154408,8457913.99,Minas Gerais,Ressaquinha,3154408.0,-472.0,-472.0,0.0,0.0,2.0,0.0,5.0
3123,3542701,22589887.179999996,São Paulo,Restinga,3542701.0,1038.0,1038.0,0.0,0.0,-5.0,2.0,1.0
3124,4315503,149029715.27000007,Rio Grande do Sul,Restinga Sêca,4315503.0,25339.0,24439.0,-0.020675871258241663,0.0,8.0,2.0,19.0
3125,2926103,66094.68,Bahia,Retirolândia,2926103.0,-3075.0,-3235.0,-0.09608684099517062,0.0,-2.0,0.0,0.0
3126,2109502,141399994.61,Maranhão,Riachão,2109502.0,53627.0,53622.0,-6.478781988983329e-05,0.0,1.0,10.0,8.0
3127,2926202,228102095.82999995,Bahia,Riachão das Neves,2926202.0,114514.0,114514.0,0.0,0.0,-9.0,4.0,15.0
3128,2512754,2200.0,Paraíba,Riachão do Bacamarte,2512754.0,-687.0,-827.0,-0.30634573304157553,0.0,-1.0,0.0,0.0
3129,2926301,1975474.8800000001,Bahia,Riachão do Jacuípe,2926301.0,-6468.0,-6468.0,0.0,0.0,-3.0,0.0,1.0
3130,3154457,21831385.72,Minas Gerais,Riachinho,3154457.0,8060.0,8050.0,-0.0008583690987123971,0.0,1.0,0.0,2.0
3131,2611705,1761350.41,Pernambuco,Riacho das Almas,2611705.0,-1107.0,-1232.0,-0.41898481016842704,0.0,-6.0,0.0,0.0
3132,2926400,1718306.9,Bahia,Riacho de Santana,2926400.0,-10009.0,-10009.0,0.0,0.0,2.0,0.0,0.0
3133,2512804,298304.25,Paraíba,Riacho dos Cavalos,2512804.0,113.0,113.0,0.0,0.0,-3.0,0.0,0.0
3134,3154507,1411167.5599999998,Minas Gerais,Riacho dos Machados,3154507.0,-4807.0,-5059.0,-0.4565217391304348,0.0,-2.0,0.0,0.0
3135,2805901,817410.0,Sergipe,Riachuelo,2805901.0,743.0,734.0,-0.005042016806722671,0.0,0.0,0.0,1.0
3136,5218607,2958244.57,Goiás,Rialma,5218607.0,2292.0,2292.0,0.0,0.0,-1.0,0.0,0.0
3137,2109551,2788411.55,Maranhão,Ribamar Fiquene,2109551.0,322.0,322.0,0.0,0.0,0.0,0.0,1.0
3138,5007109,190361364.61000004,Mato Grosso do Sul,Ribas do Rio Pardo,5007109.0,15966.0,16164.0,0.023676591499654842,4.0,-5.0,4.0,9.0
3139,3542800,1447954.48,São Paulo,Ribeira,3542800.0,134.0,134.0,0.0,0.0,2.0,0.0,0.0
3140,2926608,5966949.84,Bahia,Ribeira do Pombal,2926608.0,-11278.0,-11278.0,0.0,0.0,1.0,0.0,3.0
3141,2611804,1401172.62,Pernambuco,Ribeirão,2611804.0,5411.0,6888.0,0.19801581981498861,0.0,1.0,0.0,0.0
3142,3542909,22134918.640000008,São Paulo,Ribeirão Bonito,3542909.0,10836.0,10830.0,-0.000276090557702946,0.0,-10.0,1.0,0.0
3143,3543006,18557531.47,São Paulo,Ribeirão Branco,3543006.0,2937.0,2937.0,0.0,0.0,5.0,0.0,5.0
3144,5107180,135901608.27,Mato Grosso,Ribeirão Cascalheira,5107180.0,100000.0,100000.0,0.0,0.0,6.0,3.0,8.0
3145,4121802,20151831.56,Paraná,Ribeirão Claro,4121802.0,-2162.0,-1989.0,0.02603853100541842,0.0,2.0,0.0,4.0
3146,3543105,25626436.680000003,São Paulo,Ribeirão Corrente,3543105.0,-1796.0,-1796.0,0.0,0.0,-1.0,0.0,5.0
3147,2926657,6732543.4,Bahia,Ribeirão do Largo,2926657.0,-2383.0,-2383.0,0.0,0.0,-5.0,0.0,1.0
3148,4121901,22437469.220000006,Paraná,Ribeirão do Pinhal,4121901.0,4593.0,4593.0,0.0,0.0,-3.0,0.0,6.0
3149,3543204,32553962.2,São Paulo,Ribeirão do Sul,3543204.0,14855.0,14855.0,0.0,0.0,-7.0,2.0,7.0
3150,3543253,5480641.569999999,São Paulo,Ribeirão Grande,3543253.0,2273.0,2273.0,0.0,0.0,3.0,1.0,1.0
3151,3543402,134121218.4199999,São Paulo,Ribeirão Preto,3543402.0,3842.0,3842.0,0.0,-5.0,-7.0,3.0,0.0
3152,5107198,9282079.63,Mato Grosso,Ribeirãozinho,5107198.0,21827.0,21827.0,0.0,0.0,0.0,3.0,3.0
3153,2208908,93031565.97999999,Piauí,Ribeiro Gonçalves,2208908.0,97244.0,97244.0,0.0,0.0,-2.0,4.0,3.0
3154,2806008,1601577.8900000001,Sergipe,Ribeirópolis,2806008.0,-2677.0,-2684.0,-0.004334365325077361,0.0,-2.0,0.0,0.0
3155,3543600,7715478.660000001,São Paulo,Rifaina,3543600.0,2726.0,2726.0,0.0,1.0,-4.0,0.0,0.0
3156,3543709,9557399.810000002,São Paulo,Rincão,3543709.0,7344.0,7344.0,0.0,0.0,-4.0,1.0,5.0
3157,3543808,25399823.409999996,São Paulo,Rinópolis,3543808.0,889.0,889.0,0.0,0.0,-1.0,0.0,4.0
3158,4122008,96108663.62999995,Paraná,Rio Azul,4122008.0,11020.0,10720.0,0.00020686258680890912,0.0,23.0,0.0,8.0
3159,3204351,93368613.10999998,Espírito Santo,Rio Bananal,3204351.0,745.0,745.0,0.0,0.0,18.0,0.0,10.0
3160,4122107,19811005.439999994,Paraná,Rio Bom,4122107.0,5716.0,6392.0,0.09650249821556034,0.0,1.0,0.0,6.0
3161,4122156,73927983.17999998,Paraná,Rio Bonito do Iguaçu,4122156.0,4040.0,4040.0,0.0,0.0,24.0,0.0,10.0
3162,1200401,30627752.459999993,Acre,Rio Branco,1200401.0,-1648.0,-1753.0,-0.0174621653084982,0.0,5.0,0.0,3.0
3163,4122172,21609113.28,Paraná,Rio Branco do Ivaí,4122172.0,10886.0,11358.0,0.10976744186046516,0.0,5.0,2.0,8.0
3164,4122206,18323231.720000006,Paraná,Rio Branco do Sul,4122206.0,-8714.0,-8714.0,0.0,0.0,21.0,0.0,4.0
3165,5007208,318047450.68000036,Mato Grosso do Sul,Rio Brilhante,5007208.0,186580.0,205680.0,0.16153312697687794,3.0,-12.0,8.0,17.0
3166,3154903,11130368.219999999,Minas Gerais,Rio Casca,3154903.0,-242.0,-242.0,0.0,0.0,-5.0,0.0,2.0
3167,3543907,47383250.14999999,São Paulo,Rio Claro,3543907.0,2120.0,2114.0,-0.0003325205054311997,0.0,-4.0,3.0,0.0
3168,1100262,15997221.68,Rondônia,Rio Crespo,1100262.0,21947.0,21880.0,-0.002594385285575984,0.0,1.0,2.0,2.0
3169,1718659,6207792.75,Tocantins,Rio da Conceição,1718659.0,-149.0,-149.0,0.0,0.0,2.0,0.0,0.0
3170,4214409,59909393.04999999,Santa Catarina,Rio das Antas,4214409.0,1381.0,1381.0,0.0,0.0,2.0,0.0,5.0
3171,3304508,1841556.87,Rio de Janeiro,Rio das Flores,3304508.0,-354.0,-354.0,0.0,0.0,-2.0,0.0,2.0
3172,3544004,36188906.34000001,São Paulo,Rio das Pedras,3544004.0,711.0,711.0,0.0,0.0,-10.0,1.0,3.0
3173,3304557,98911871.52999996,Rio de Janeiro,Rio de Janeiro,3304557.0,-157.0,-157.0,0.0,0.0,-4.0,-2.0,3.0
3174,2926806,452842.15,Bahia,Rio do Antônio,2926806.0,-35.0,-35.0,0.0,0.0,14.0,0.0,0.0
3175,4214508,43372025.86,Santa Catarina,Rio do Campo,4214508.0,30.0,30.0,0.0,0.0,19.0,0.0,6.0
3176,4214607,29082309.150000002,Santa Catarina,Rio do Oeste,4214607.0,-954.0,-964.0,-0.002348520432127743,0.0,30.0,0.0,15.0
3177,2926905,377207.18,Bahia,Rio do Pires,2926905.0,-1832.0,-1832.0,0.0,0.0,-1.0,0.0,0.0
3178,4214805,16930059.330000002,Santa Catarina,Rio do Sul,4214805.0,-618.0,-618.0,0.0,1.0,3.0,0.0,1.0
3179,1718709,11886074.63,Tocantins,Rio dos Bois,1718709.0,17359.0,17364.0,0.015243902439024404,0.0,1.0,0.0,5.0
3180,4214706,2494675.37,Santa Catarina,Rio dos Cedros,4214706.0,-482.0,-482.0,0.0,0.0,2.0,0.0,0.0
3181,4315552,27533258.169999998,Rio Grande do Sul,Rio dos Índios,4315552.0,-2507.0,-2507.0,0.0,0.0,5.0,0.0,10.0
3182,3155207,472509.32,Minas Gerais,Rio Espera,3155207.0,-1451.0,-1451.0,0.0,0.0,1.0,0.0,0.0
3183,2611903,984850.4,Pernambuco,Rio Formoso,2611903.0,536.0,1805.0,0.16292206958531263,0.0,0.0,0.0,2.0
3184,4214904,30415128.19,Santa Catarina,Rio Fortuna,4214904.0,-1693.0,-1693.0,0.0,0.0,15.0,0.0,10.0
3185,4315602,89072194.21,Rio Grande do Sul,Rio Grande,4315602.0,5310.0,5374.0,0.002892263195950817,0.0,3.0,6.0,8.0
3186,2209005,320079.17,Piauí,Rio Grande do Piauí,2209005.0,-2063.0,-2063.0,0.0,0.0,-1.0,0.0,0.0
3187,3155306,7379398.940000002,Minas Gerais,Rio Manso,3155306.0,-1628.0,-1608.0,0.01033591731266148,0.0,4.0,0.0,0.0
3188,1506161,40298911.839999996,Pará,Rio Maria,1506161.0,-5723.0,-4781.0,0.13276955602537,0.0,3.0,0.0,6.0
3189,4215000,76898449.19,Santa Catarina,Rio Negrinho,4215000.0,11907.0,11907.0,0.0,0.0,5.0,3.0,6.0
3190,4122305,51329030.83,Paraná,Rio Negro,4122305.0,-1458.0,5949.0,0.39223681423427237,0.0,21.0,1.0,6.0
3191,3155405,4906127.119999999,Minas Gerais,Rio Novo,3155405.0,-900.0,-900.0,0.0,0.0,-4.0,0.0,0.0
3192,3204401,4304039.919999998,Espírito Santo,Rio Novo do Sul,3204401.0,1332.0,1332.0,0.0,0.0,-2.0,0.0,0.0
3193,3155504,205685809.08,Minas Gerais,Rio Paranaíba,3155504.0,4546.0,4546.0,0.0,0.0,-7.0,15.0,23.0
3194,4315701,152515433.1200001,Rio Grande do Sul,Rio Pardo,4315701.0,61203.0,58203.0,-0.03546518501004847,0.0,-1.0,4.0,12.0
3195,3155603,8795811.989999998,Minas Gerais,Rio Pardo de Minas,3155603.0,-1761.0,-3486.0,-0.2744193445752465,0.0,-5.0,0.0,0.0
3196,3155702,2519890.4499999993,Minas Gerais,Rio Piracicaba,3155702.0,-1331.0,-1331.0,0.0,0.0,-1.0,0.0,1.0
3197,3155801,6328705.66,Minas Gerais,Rio Pomba,3155801.0,-2853.0,-2853.0,0.0,0.0,-1.0,1.0,0.0
3198,5218789,672667.46,Goiás,Rio Quente,5218789.0,-364.0,-364.0,0.0,0.0,1.0,0.0,0.0
3199,2927002,11271989.709999995,Bahia,Rio Real,2927002.0,-1970.0,-1970.0,0.0,0.0,-1.0,0.0,2.0
3200,4215059,4481550.91,Santa Catarina,Rio Rufino,4215059.0,-407.0,-407.0,0.0,0.0,4.0,0.0,3.0
3201,1718758,14114459.22,Tocantins,Rio Sono,1718758.0,4659.0,4669.0,0.00917431192660545,0.0,1.0,0.0,3.0
3202,5218805,1084243715.92,Goiás,Rio Verde,5218805.0,408464.0,408704.0,0.0008337125567532411,6.0,-12.0,27.0,24.0
3203,5007406,46984068.70999999,Mato Grosso do Sul,Rio Verde de Mato Grosso,5007406.0,15090.0,15190.0,0.01304971943103228,0.0,2.0,3.0,7.0
3204,3156007,3794138.4,Minas Gerais,Rio Vermelho,3156007.0,-447.0,-448.0,-0.0006675567423231055,0.0,0.0,0.0,1.0
3205,3544202,27358946.129999984,São Paulo,Riolândia,3544202.0,13352.0,13352.0,0.0,0.0,-9.0,0.0,1.0
3206,4315750,2044689.9000000004,Rio Grande do Sul,Riozinho,4315750.0,-460.0,-460.0,0.0,0.0,1.0,0.0,0.0
3207,4215075,19470640.889999997,Santa Catarina,Riqueza,4215075.0,-6174.0,-6174.0,0.0,0.0,10.0,0.0,1.0
3208,3156106,4306199.7,Minas Gerais,Ritápolis,3156106.0,-374.0,-374.0,0.0,0.0,0.0,0.0,1.0
3209,3543501,9941442.830000002,São Paulo,Riversul,3543501.0,-1731.0,-1731.0,0.0,0.0,-4.0,0.0,0.0
3210,4315800,40108075.60999998,Rio Grande do Sul,Roca Sales,4315800.0,-2418.0,-2404.0,0.002038439138031478,-3.0,3.0,0.0,2.0
3211,5007505,20775277.18,Mato Grosso do Sul,Rochedo,5007505.0,6797.0,6797.0,0.0,0.0,0.0,2.0,5.0
3212,4215109,6812405.100000001,Santa Catarina,Rodeio,4215109.0,-227.0,-227.0,0.0,0.0,4.0,0.0,0.0
3213,4315909,52489038.56999998,Rio Grande do Sul,Rodeio Bonito,4315909.0,-6138.0,-6138.0,0.0,0.0,6.0,0.0,5.0
3214,3156304,1048722.0,Minas Gerais,Rodeiro,3156304.0,-113.0,-113.0,0.0,0.0,-1.0,0.0,0.0
3215,2927101,4137915.6900000107,Bahia,Rodelas,2927101.0,2164.0,2164.0,0.0,0.0,-2.0,0.0,1.0
3216,4315958,31515621.439999994,Rio Grande do Sul,Rolador,4315958.0,,,,0.0,11.0,3.0,7.0
3217,4122404,116989578.08000001,Paraná,Rolândia,4122404.0,4482.0,7356.0,0.06292006918142612,1.0,8.0,-2.0,11.0
3218,4316006,8654666.260000002,Rio Grande do Sul,Rolante,4316006.0,-669.0,-669.0,0.0,0.0,3.0,0.0,0.0
3219,1100288,32618870.190000013,Rondônia,Rolim de Moura,1100288.0,-12430.0,-12440.0,-0.0017670966601872617,0.0,19.0,0.0,5.0
3220,3156403,54912139.83,Minas Gerais,Romaria,3156403.0,6458.0,6458.0,0.0,0.0,-3.0,2.0,6.0
3221,4215208,13881036.859999998,Santa Catarina,Romelândia,4215208.0,-4556.0,-4551.0,0.0007599939200486627,0.0,15.0,0.0,1.0
3222,4122503,125467469.61999996,Paraná,Roncador,4122503.0,26859.0,28487.0,0.05407739578143167,0.0,7.0,2.0,18.0
3223,4316105,92289913.63999994,Rio Grande do Sul,Ronda Alta,4316105.0,257.0,257.0,0.0,0.0,11.0,1.0,14.0
3224,4316204,79368216.61999996,Rio Grande do Sul,Rondinha,4316204.0,-1854.0,-1854.0,0.0,0.0,17.0,0.0,16.0
3225,4122602,54450237.28,Paraná,Rondon,4122602.0,9197.0,12104.0,0.21075908069310523,2.0,0.0,0.0,3.0
3226,1506187,73188526.41999999,Pará,Rondon do Pará,1506187.0,22507.0,22507.0,0.0,0.0,-4.0,1.0,17.0
3227,5107602,484444835.6899999,Mato Grosso,Rondonópolis,5107602.0,42339.0,44239.0,0.023738427516585614,4.0,-5.0,10.0,13.0
3228,4316303,27554308.349999998,Rio Grande do Sul,Roque Gonzales,4316303.0,-3456.0,-3446.0,0.000595379852345812,0.0,27.0,0.0,9.0
3229,3544251,15003615.85,São Paulo,Rosana,3544251.0,11346.0,11346.0,0.0,0.0,-4.0,3.0,3.0
3230,3156452,6115086.26,Minas Gerais,Rosário da Limeira,3156452.0,-1179.0,-1179.0,0.0,0.0,15.0,0.0,0.0
3231,2806107,927486.7300000001,Sergipe,Rosário do Catete,2806107.0,72.0,27.0,-0.10321100917431192,0.0,-1.0,0.0,0.0
3232,4122651,35747585.77999997,Paraná,Rosário do Ivaí,4122651.0,-999.0,-212.0,0.14164866810655152,0.0,20.0,0.0,5.0
3233,4316402,189955437.95999998,Rio Grande do Sul,Rosário do Sul,4316402.0,26767.0,22875.0,-0.059047393736666676,0.0,0.0,4.0,18.0
3234,5107701,50975967.03999999,Mato Grosso,Rosário Oeste,5107701.0,30875.0,30875.0,0.0,0.0,-2.0,2.0,5.0
3235,3156502,2986846.2800000003,Minas Gerais,Rubelita,3156502.0,-727.0,-927.0,-0.26809651474530827,0.0,-2.0,0.0,0.0
3236,3544400,12773957.96,São Paulo,Rubiácea,3544400.0,3703.0,3703.0,0.0,0.0,-6.0,0.0,0.0
3237,5218904,18534410.150000002,Goiás,Rubiataba,5218904.0,-793.0,-793.0,0.0,0.0,-1.0,0.0,4.0
3238,3156601,2399251.46,Minas Gerais,Rubim,3156601.0,-402.0,-501.0,-0.30832091405861906,0.0,-1.0,0.0,1.0
3239,3544509,6096297.220000002,São Paulo,Rubinéia,3544509.0,853.0,853.0,0.0,0.0,-5.0,0.0,1.0
3240,1506195,5598318.58,Pará,Rurópolis,1506195.0,-2827.0,-2827.0,0.0,0.0,6.0,0.0,0.0
3241,2311801,7029787.380000001,Ceará,Russas,2311801.0,-5282.0,-4382.0,0.07299270072992703,0.0,2.0,0.0,0.0
3242,2927200,4787293.779999998,Bahia,Ruy Barbosa,2927200.0,-2307.0,-2307.0,0.0,0.0,2.0,0.0,0.0
3243,4122701,41769962.07,Paraná,Sabáudia,4122701.0,7671.0,8102.0,0.04298823060043888,0.0,0.0,0.0,3.0
3244,3544608,9612705.000000002,São Paulo,Sabino,3544608.0,5458.0,5458.0,0.0,0.0,-8.0,1.0,0.0
3245,3156809,6223632.819999999,Minas Gerais,Sabinópolis,3156809.0,-1894.0,-1904.0,-0.008726003490401424,0.0,-3.0,0.0,2.0
3246,2311900,1153134.4,Ceará,Saboeiro,2311900.0,-4150.0,-4150.0,0.0,0.0,-5.0,0.0,0.0
3247,3156908,112407116.2600001,Minas Gerais,Sacramento,3156908.0,62038.0,62038.0,0.0,0.0,-5.0,6.0,10.0
3248,4316428,20753637.55000001,Rio Grande do Sul,Sagrada Família,4316428.0,1437.0,1449.0,0.0019740088830400015,0.0,13.0,0.0,9.0
3249,3544707,3307359.87,São Paulo,Sagres,3544707.0,1212.0,1212.0,0.0,0.0,-1.0,0.0,0.0
3250,2612000,862046.4400000001,Pernambuco,Sairé,2612000.0,86.0,141.0,0.16467065868263475,0.0,1.0,0.0,1.0
3251,4316436,49685265.729999974,Rio Grande do Sul,Saldanha Marinho,4316436.0,-1067.0,-67.0,0.051062091503268014,0.0,1.0,1.0,13.0
3252,3544806,4340056.94,São Paulo,Sales,3544806.0,9456.0,9456.0,0.0,0.0,-5.0,0.0,0.0
3253,3544905,36744841.31999999,São Paulo,Sales Oliveira,3544905.0,3291.0,3291.0,0.0,0.0,-6.0,2.0,1.0
3254,3545001,8211501.290000002,São Paulo,Salesópolis,3545001.0,-921.0,-921.0,0.0,0.0,-6.0,0.0,1.0
